"X";"COUNT";"MATH";"READ";"SCIE";"GLCM";"RCLI";"RCUN";"RCER";"RTSN";"RTML"
"582938";582938;"USA";201,1459;157,2958;209,6485; ;266,6222;240,8017;205,0225;239,8184;218,3603
"582939";582939;"USA";508,3901;551,4411;548,7456; ;547,8474;525,1282;532,3831;535,8244;538,8152
"582940";582940;"USA";391,9996;388,0838;444,3207; ;383,5915;408,3435;426,9121;417,1005;398,0732
"582941";582941;"USA";322,0716;310,1348;350,5962; ;366,0598;300,5517;307,3729;331,2584;347,6426
"582942";582942;"USA";525,6489;544,6807;524,8906; ;525,4571;537,0508;526,7102;550,1899;547,292
"582943";582943;"USA";379,3927;357,4508;370,8542; ;421,1155;397,9799;375,5516;381,8704;414,8116
"582944";582944;"USA";472,8409;530,8964;481,8957; ;555,8606;514,5228;522,188;518,4028;511,9244
"582945";582945;"USA";431,7706;365,6498;401,432; ;423,4245;384,3593;399,4868;387,3835;370,1774
"582946";582946;"USA";435,1277;481,5927;510,8691; ;520,3663;468,308;467,0112;483,9045;475,8422
"582947";582947;"USA";445,158;489,1072;426,7078; ;474,7468;467,1044;507,3606;453,7345;477,3224
"582948";582948;"USA";352,137;312,9374;338,3564; ;347,8953;338,7635;323,692;330,7296;331,24
"582949";582949;"USA";513,4093;569,5022;577,4128; ;534,6559;553,2028;536,5088;568,7047;568,5418
"582950";582950;"USA";493,7727;546,8102;472,8249; ;529,7974;531,9781;517,2826;538,1668;528,2942
"582951";582951;"USA";562,1907;588,4046;627,5876; ;613,7827;590,3117;619,1794;597,4348;605,8688
"582952";582952;"USA";662,5096;727,6824;742,5538; ;732,7315;720,0858;761,6316;728,1378;719,4763
"582953";582953;"USA";362,5291;422,8994;390,9473; ;410,4691;440,9922;439,5671;418,4164;396,5656
"582954";582954;"USA";483,6854;530,5131;479,1995; ;498,3067;532,9397;549,6561;515,1229;530,9518
"582955";582955;"USA";482,9635;459,3823;486,7828; ;415,0777;452,769;435,5922;448,1036;421,1261
"582956";582956;"USA";374,7099;300,9298;334,4553; ;278,0906;294,6433;272,2748;270,6051;272,3104
"582957";582957;"USA";425,4727;411,4656;397,7713; ;430,3609;440,1662;398,1396;431,8804;415,1318
"582958";582958;"USA";383,6264;390,6395;398,0027; ;414,9628;376,2531;364,03;384,4916;414,4845
"582959";582959;"USA";547,294;618,1001;579,074; ;655,4163;656,3644;661,752;683,0034;644,5799
"582960";582960;"USA";476,1286;583,4655;559,6401; ;586,9637;596,6172;603,8983;586,6867;585,555
"582961";582961;"USA";427,0189;545,0504;550,7758; ;522,8452;524,3175;505,0022;548,2919;530,4586
"582962";582962;"USA";375,588;396,9735;446,4242; ;390,5404;383,2348;383,7336;372,6127;397,1076
"582963";582963;"USA";502,5221;635,2636;617,8178; ;600,7168;608,5611;631,8291;626,1886;600,2472
"582964";582964;"USA";478,8061;492,991;504,5456; ;487,5061;511,0249;496,3788;492,6206;488,232
"582965";582965;"USA";523,9274;590,364;586,8137; ;572,2082;580,0198;564,5723;576,3036;589,4844
"582966";582966;"USA";451,8944;462,7659;516,2482; ;442,894;444,9365;450,9379;439,4397;438,8364
"582967";582967;"USA";419,7527;462,0224;494,3783; ;439,9063;459,1946;457,8277;468,6467;454,6381
"582968";582968;"USA";603,8802;614,7072;573,5061; ;614,1301;608,5761;633,4626;616,4654;646,3238
"582969";582969;"USA";454,351;472,1848;453,0172; ;467,2189;451,4498;445,5733;460,2988;433,5358
"582970";582970;"USA";582,3665;621,2173;624,7259; ;658,6378;659,4808;649,6277;646,8432;643,4074
"582971";582971;"USA";451,2734;523,224;507,2761; ;502,7714;503,2563;516,2553;531,3177;502,1796
"582972";582972;"USA";534,9271;602,1708;579,5697; ;622,0233;607,2522;615,5247;608,0973;614,6157
"582973";582973;"USA";574,2752;634,873;606,0427; ;614,227;621,4849;643,8502;625,2848;623,3012
"582974";582974;"USA";562,1123;622,1461;617,4426; ;605,2842;643,4042;646,6918;659,0762;619,8049
"582975";582975;"USA";464,1126;537,3392;508,1328; ;533,1206;531,0148;529,4211;500,3024;521,8026
"582976";582976;"USA";472,1535;470,8157;450,2264; ;440,7363;455,9878;439,8822;453,8334;465,049
"582977";582977;"USA";426,4296;488,4955;409,3361; ;474,7788;473,4087;461,6686;490,0324;483,2689
"582978";582978;"USA";540,2241;613,2593;589,9446; ;591,6151;585,404;602,8981;610,6202;603,2447
"582979";582979;"USA";513,3418;519,4065;541,9496; ;525,9233;513,9074;496,4738;525,0511;494,6033
"582980";582980;"USA";530,8488;578,4008;562,6709; ;594,8781;580,355;607,8071;575,269;582,8817
"582981";582981;"USA";594,7397;678,9434;646,8679; ;646,3952;666,1001;690,3286;657,1798;671,7232
"582982";582982;"USA";422,332;326,6997;448,4049; ;374,9801;311,5702;379,7665;332,6133;355,6249
"582983";582983;"USA";526,8742;506,2441;462,0235; ;502,1078;492,1361;524,2669;507,3856;510,7959
"582984";582984;"USA";511,2397;499,6013;485,3531; ;526,2482;477,071;507,6916;481,7464;508,1895
"582985";582985;"USA";419,7912;401,617;421,2534; ;424,6412;405,2997;407,6378;413,3855;431,5008
"582986";582986;"USA";345,0879;343,3387;388,8226; ;368,4814;331,6257;343,9906;321,8525;332,9459
"582987";582987;"USA";419,1042;456,7241;453,4863; ;453,3674;427,5972;452,426;437,5671;436,8494
"582988";582988;"USA";424,514;444,4229;397,615; ;439,4557;443,2314;449,6099;433,7368;460,8258
"582989";582989;"USA";367,962;350,9345;323,1791; ;339,2885;346,7891;363,0347;360,8837;369,8482
"582990";582990;"USA";450,8296;448,8491;470,3629; ;369,5995;418,8091;456,4027;384,2578;389,419
"582991";582991;"USA";523,1953;513,227;516,0358; ;499,9948;521,8218;520,7412;531,5987;510,0955
"582992";582992;"USA";371,8616;442,907;439,2003; ;445,8975;442,8008;440,5545;421,556;434,4213
"582993";582993;"USA";391,1513;449,9424;422,3297; ;415,2598;438,5356;479,6124;433,8956;443,6199
"582994";582994;"USA";515,1174;539,1581;494,8632; ;535,7537;574,5061;576,0547;589,7908;569,3951
"582995";582995;"USA";490,1053;532,1521;572,9838; ;496,9257;511,6445;573,9106;516,5543;533,5661
"582996";582996;"USA";614,7283;675,364;645,8634; ;642,7651;670,3854;694,6764;665,0825;646,2174
"582997";582997;"USA";498,0838;533,9478;512,8609; ;548,2675;573,3636;523,9411;558,9805;525,7427
"582998";582998;"USA";466,6505;454,5522;482,6132; ;450,1979;429,2246;450,486;451,0769;433,3306
"582999";582999;"USA";405,3862;566,3666;496,9077; ;555,9893;544,1278;553,158;549,6651;534,3183
"583000";583000;"USA";461,8714;429,9109;470,9849; ;432,631;420,9964;402,9194;437,9327;412,5612
"583001";583001;"USA";610,5609;713,3952;676,4073; ;737,2062;715,0825;721,5081;726,7778;710,3519
"583002";583002;"USA";380,0038;385,6529;450,0817; ;398,2264;401,0934;371,0956;372,3255;396,9241
"583003";583003;"USA";550,0631;565,3338;528,1444; ;582,5076;581,3101;585,4527;601,7967;543,8229
"583004";583004;"USA";455,0298;439,0811;470,3642; ;441,7714;410,4937;425,7147;417,3846;438,7218
"583005";583005;"USA";458,2905;490,7324;511,0405; ;486,051;480,2333;497,0449;474,976;481,0348
"583006";583006;"USA";491,8287;571,0513;533,1893; ;590,7635;587,1395;598,3459;585,2121;579,7293
"583007";583007;"USA";539,4172;564,3384;589,4323; ;552,5893;540,5567;569,369;554,1134;573,2767
"583008";583008;"USA";545,0883;624,633;551,6322; ;619,6704;637,3285;621,554;626,5942;619,6291
"583009";583009;"USA";389,2863;428,033;433,3082; ;414,4921;418,4875;403,855;439,4392;406,8576
"583010";583010;"USA";454,6388;439,3174;437,6561; ;445,1268;421,645;458,2195;438,8442;442,5944
"583011";583011;"USA";596,2519;602,8013;647,9012; ;560,8002;603,5575;648,3285;603,8671;602,6586
"583012";583012;"USA";549,8357;590,9347;606,9679; ;579,5592;584,5057;592,5278;585,2533;590,7198
"583013";583013;"USA";351,1109;331,4695;386,5459; ;329,3008;312,913;317,0132;293,3005;278,7779
"583014";583014;"USA";342,008;411,2187;359,5377; ;372,9178;387,261;402,8239;383,3774;393,688
"583015";583015;"USA";593,6343;703,5939;693,8081; ;688,7235;701,8724;689,8309;690,3051;706,7923
"583016";583016;"USA";473,7403;379,9207;489,085; ;388,5335;379,3354;381,0092;365,0522;369,8486
"583017";583017;"USA";472,7447;513,6703;475,0333; ;532,2775;489,5651;511,8702;496,8605;497,718
"583018";583018;"USA";386,5682;393,0603;357,0244; ;429,7106;398,5934;422,126;435,2148;407,5936
"583019";583019;"USA";383,7185;460,0489;416,7434; ;459,2346;434,3119;435,0259;439,1818;461,4958
"583020";583020;"USA";361,7381;347,355;312,5572; ;321,1038;325,0221;361,0461;319,4527;351,9114
"583021";583021;"USA";223,3975;213,8542;322,2755; ;232,1922;220,9031;185,7131;246,4578;223,7374
"583022";583022;"USA";454,1864;462,5256;499,4083; ;495,5174;458,4701;494,5446;496,7472;478,7927
"583023";583023;"USA";406,9927;476,1569;488,7938; ;459,7168;492,4607;467,4078;505,4308;473,3179
"583024";583024;"USA";346,5095;385,6796;360,1045; ;406,1413;397,6192;404,4461;380,172;388,9277
"583025";583025;"USA";527,2169;502,8934;505,3136; ;512,6648;534,2505;509,0218;507,1853;501,4157
"583026";583026;"USA";453,2789;509,0862;491,0187; ;525,173;497,2907;501,3175;486,1697;520,4906
"583027";583027;"USA";489,8707;546,8502;547,6676; ;539,3359;502,0018;531,3079;525,4969;515,8143
"583028";583028;"USA";376,1501;442,071;434,5088; ;421,1503;418,7771;437,2359;425,2684;427,4632
"583029";583029;"USA";501,364;589,3906;504,7069; ;554,8801;568,1894;621,9655;565,1283;579,6049
"583030";583030;"USA";493,0105;583,6929;560,2467; ;562,2493;559,5671;632,0558;568,5315;595,3763
"583031";583031;"USA";557,2733;557,972;545,4467; ;550,7013;555,6405;585,0821;553,8919;569,7233
"583032";583032;"USA";396,2461;444,9507;404,393; ;384,2669;394,6597;438,3183;406,3869;410,5215
"583033";583033;"USA";450,2475;485,6947;429,7787; ;471,312;507,8595;527,7543;477,8535;487,5808
"583034";583034;"USA";557,1491;616,2069;653,6716; ;588,5671;592,1054;596,1916;585,6846;591,5815
"583035";583035;"USA";409,5579;398,4731;474,9085; ;382,6336;382,4075;377,937;389,0793;410,0055
"583036";583036;"USA";292,2516;314,6457;374,2583; ;322,5085;338,3952;337,7673;306,8079;310,4225
"583037";583037;"USA";480,4272;529,9813;505,4947; ;532,4383;520,99;542,5276;521,0562;525,9847
"583038";583038;"USA";325,5017;286,4278;286,804; ;333,1667;295,0416;279,3864;280,3212;284,8055
"583039";583039;"USA";509,373;611,354;574,8451; ;649,901;642,5705;651,6114;614,3193;618,6786
"583040";583040;"USA";401,1523;449,6068;410,287; ;440,1668;434,1124;450,5214;437,303;443,8815
"583041";583041;"USA";419,1305;435,5766;394,3981; ;453,6206;447,4988;450,507;464,8198;452,8252
"583042";583042;"USA";485,4877;551,4802;534,073; ;531,3622;574,2325;544,061;555,004;554,5309
"583043";583043;"USA";393,4368;438,9325;438,2951; ;431,6363;464,2954;496,4137;443,8027;424,4811
"583044";583044;"USA";417,6791;547,6388;477,4223; ;537,2443;549,5216;546,4874;573,6657;569,4426
"583045";583045;"USA";561,0216;553,1015;547,5955; ;524,6378;529,574;568,7855;519,4421;541,0305
"583046";583046;"USA";449,576;375,1696;461,6681; ;403,9123;422,0419;424,188;425,8505;408,8393
"583047";583047;"USA";476,3119;523,8835;491,1838; ;492,3713;507,4966;474,3873;518,583;501,0194
"583048";583048;"USA";389,5718;391,3668;391,4411; ;388,3753;374,6887;380,878;366,7467;371,5147
"583049";583049;"USA";553,4177;555,0583;590,3839; ;563,8166;532,9054;554,005;528,4428;575,5139
"583050";583050;"USA";575,5692;672,8803;626,5629; ;661,4593;673,8829;681,5023;658,1076;647,264
"583051";583051;"USA";374,3612;348,896;403,0345; ;326,3971;353,1185;341,3165;405,9305;334,4535
"583052";583052;"USA";405,6224;409,5158;476,1316; ;393,5602;394,3407;370,7825;381,5121;401,8927
"583053";583053;"USA";705,6195;731,6882;743,0011; ;711,2776;742,4757;742,3681;749,3155;734,5693
"583054";583054;"USA";575,538;663,4842;682,3093; ;678,8313;647,6851;684,1315;666,4632;671,4369
"583055";583055;"USA";397,4336;432,8713;434,7979; ;442,8301;419,8096;433,9053;419,2848;413,6935
"583056";583056;"USA";443,8034;405,297;408,2523; ;418,6872;373,1413;397,0004;375,54;409,8975
"583057";583057;"USA";449,7917;514,5202;496,2698; ;514,6239;537,344;506,832;520,5105;517,7568
"583058";583058;"USA";501,4584;562,1214;567,7526; ;520,6752;533,2907;587,8593;560,8281;546,4114
"583059";583059;"USA";430,4229;478,306;421,043; ;454,5119;457,9976;451,5025;453,4136;443,2813
"583060";583060;"USA";462,1483;527,735;488,4261; ;548,0723;531,025;546,5307;557,5673;544,9343
"583061";583061;"USA";299,2262;259,6201;307,6263; ;235,3168;288,5768;275,3684;284,79;282,5053
"583062";583062;"USA";575,1121;662,275;620,5614; ;671,7289;655,6427;661,5849;645,15;651,1263
"583063";583063;"USA";448,057;477,4734;464,4579; ;495,8354;470,4395;484,4623;449,3614;478,5614
"583064";583064;"USA";449,4934;541,9285;486,8834; ;534,9079;531,1472;539,2925;513,8843;522,8647
"583065";583065;"USA";474,2172;543,0629;512,2986; ;522,2389;510,9721;547,5618;545,333;568,1289
"583066";583066;"USA";451,9515;484,0257;469,3762; ;469,1377;490,8852;532,1071;477,6534;496,5156
"583067";583067;"USA";358,1825;315,3007;380,323; ;306,2147;272,2366;329,3011;318,7587;317,9061
"583068";583068;"USA";525,1108;575,4947;572,6573; ;537,4615;584,289;555,2613;583,1754;567,7185
"583069";583069;"USA";553,9854;554,3541;584,0701; ;543,1353;549,9611;564,2541;561,0264;533,5809
"583070";583070;"USA";511,6533;577,3275;556,0466; ;576,8581;547,512;537,875;585,152;556,4905
"583071";583071;"USA";496,6604;542,7123;523,8825; ;515,472;517,8395;536,1459;519,519;548,6524
"583072";583072;"USA";476,4215;414,4915;454,9526; ;437,6199;463,7277;465,8938;429,2692;446,7857
"583073";583073;"USA";341,8926;348,4733;341,2154; ;371,4602;345,7934;363,8494;334,4451;358,7131
"583074";583074;"USA";457,5884;465,5149;476,6313; ;519,9679;453,792;494,7327;474,3082;457,9946
"583075";583075;"USA";450,1699;474,8645;488,3298; ;472,3292;484,8109;502,6134;461,6158;486,41
"583076";583076;"USA";612,5896;636,0489;582,8554; ;623,8734;622,8194;632,4277;631,4115;625,4734
"583077";583077;"USA";417,4154;513,3965;464,5674; ;475,9725;509,4112;521,5255;518,3122;496,2913
"583078";583078;"USA";494,5439;508,3258;556,2078; ;526,0617;460,2094;520,4803;451,8057;502,3047
"583079";583079;"USA";514,8841;546,8642;532,3606; ;542,9512;539,4588;540,4695;531,2963;541,0817
"583080";583080;"USA";652,6607;686,1545;646,7391; ;671,134;670,0202;671,9474;667,5784;675,288
"583081";583081;"USA";559,9381;580,2856;531,1338; ;563,7102;598,2982;608,4947;625,6339;591,3633
"583082";583082;"USA";442,0667;516,8716;495,5394; ;522,7978;506,3746;488,7264;524,041;510,8392
"583083";583083;"USA";403,9198;417,3322;464,0973; ;414,0402;370,7777;413,3108;390,3731;403,7685
"583084";583084;"USA";446,282;421,2088;465,1877; ;413,0081;391,6414;417,8206;423,4576;396,9141
"583085";583085;"USA";333,9989;319,7431;347,1573; ;329,8401;375,8597;307,9082;348,6188;365,1126
"583086";583086;"USA";385,3323;432,453;388,2233; ;392,0005;402,812;413,9774;387,1525;410,3637
"583087";583087;"USA";566,5539;658,4467;626,1611; ;627,5306;664,4288;669,5031;649,9171;662,4334
"583088";583088;"USA";557,6317;582,3127;592,0747; ;557,8413;551,8827;579,5934;602,9737;571,3502
"583089";583089;"USA";502,8551;503,3061;548,9495; ;505,8217;495,7622;525,7471;497,392;504,3477
"583090";583090;"USA";616,0602;627,463;625,0642; ;592,5769;632,7697;643,3253;620,9873;640,0668
"583091";583091;"USA";518,7879;574,5285;548,183; ;588,7596;566,7097;625,4045;595,8569;578,5961
"583092";583092;"USA";447,581;467,4643;479,1881; ;502,7715;447,5583;481,7063;471,431;460,2374
"583093";583093;"USA";686,0703;666,9168;687,3984; ;603,9708;665,8788;679,1687;665,4539;669,7884
"583094";583094;"USA";462,3652;455,6382;421,4705; ;469,2393;446,4585;486,1324;447,4541;436,8351
"583095";583095;"USA";549,6947;561,4502;589,1799; ;549,784;585,3863;572,8347;580,406;531,6104
"583096";583096;"USA";429,3463;527,7622;461,5993; ;534,1654;532,1396;520,6126;534,3123;517,9241
"583097";583097;"USA";337,4422;320,7128;274,218; ;332,1076;329,5077;331,4105;326,5886;310,2859
"583098";583098;"USA";431,7776;436,5755;455,4982; ;400,5318;433,0441;413,9533;424,8977;427,5998
"583099";583099;"USA";565,3523;511,7739;602,9437; ;519,3056;513,275;489,4679;514,7451;516,09
"583100";583100;"USA";605,7246;643,6371;657,0698; ;630,0284;633,0347;672,113;650,6704;633,6169
"583101";583101;"USA";416,921;377,0654;374,7582; ;356,7509;365,829;407,7707;358,1322;376,0483
"583102";583102;"USA";452,5102;568,6631;520,3521; ;545,2284;574,8716;587,8227;588,6517;574,4473
"583103";583103;"USA";375,4777;415,9231;366,6676; ;405,3146;415,9563;370,3651;402,8038;417,4871
"583104";583104;"USA";417,5938;411,924;408,9568; ;370,4951;417,9494;432,0859;410,1727;411,8712
"583105";583105;"USA";506,1823;506,795;465,2867; ;475,0449;482,5556;495,2061;491,2833;521,996
"583106";583106;"USA";408,76;446,3149;464,5651; ;462,5264;440,0959;468,6823;464,3781;475,1143
"583107";583107;"USA";398,0739;478,7246;432,8796; ;490,9473;459,8466;492,2353;456,6977;478,0427
"583108";583108;"USA";382,3894;426,368;481,3549; ;427,3776;397,1001;351,0084;403,6428;423,6819
"583109";583109;"USA";507,3565;538,5055;567,1471; ;531,4465;527,3903;537,492;553,5942;532,1412
"583110";583110;"USA";415,8617;495,9563;441,7141; ;480,2323;487,8967;484,5278;501,2386;470,8367
"583111";583111;"USA";402,7818;455,2491;402,4174; ;435,8111;445,2764;454,7301;434,2077;460,1588
"583112";583112;"USA";492,6997;494,6724;515,1733; ;508,8459;503,1004;499,7413;485,277;508,9567
"583113";583113;"USA";489,7482;554,3939;524,5261; ;538,5173;555,3618;562,4168;543,7225;547,5732
"583114";583114;"USA";580,154;651,0338;594,4434; ;659,9366;648,5857;700,2028;656,2957;671,5524
"583115";583115;"USA";413,8487;444,1422;410,7159; ;444,5427;404,7599;423,7494;445,8776;430,5943
"583116";583116;"USA";440,5889;469,5764;553,9323; ;455,5228;451,7469;465,3266;487,1479;457,9403
"583117";583117;"USA";468,9466;528,3952;495,6491; ;521,7545;535,874;528,1718;552,6284;511,8581
"583118";583118;"USA";553,711;549,1296;620,8907; ;527,9999;557,2301;567,7566;555,0018;543,5602
"583119";583119;"USA";506,984;548,8941;497,3127; ;512,5989;540,65;560,4853;545,5899;540,9849
"583120";583120;"USA";347,2853;321,0722;360,9973; ;296,8078;308,7636;311,5651;309,0297;326,9392
"583121";583121;"USA";449,8329;528,9468;509,2258; ;535,4611;524,6897;518,2889;536,6393;534,3009
"583122";583122;"USA";621,0429;600,2601;654,7538; ;611,9157;612,2298;652,1862;634,0493;624,1732
"583123";583123;"USA";597,0661;585,8665;628,2134; ;627,599;632,6528;643,9787;615,6648;641,1648
"583124";583124;"USA";303,1554;337,471;320,0109; ;318,5652;319,3275;309,001;336,8126;320,8573
"583125";583125;"USA";330,6754;258,7295;367,1601; ;234,0464;243,8396;242,0301;219,7467;243,6831
"583126";583126;"USA";529,4975;526,575;523,6759; ;495,6943;517,4958;560,2621;512,4421;523,3631
"583127";583127;"USA";665,2834;696,8366;653,4889; ;639,2973;675,5749;686,3231;696,1849;657,3701
"583128";583128;"USA";474,378;575,8749;511,6439; ;579,3825;581,3564;539,0597;567,9376;550,1221
"583129";583129;"USA";460,5532;579,0799;529,8566; ;577,3547;591,991;587,6923;600,0434;586,5291
"583130";583130;"USA";549,2633;596,9817;597,1282; ;596,3152;585,1626;587,9516;593,0689;584,192
"583131";583131;"USA";374,2483;458,4078;414,0372; ;437,5565;406,0897;409,2527;440,8514;443,6138
"583132";583132;"USA";342,7743;350,7486;327,7955; ;265,755;320,4854;314,1678;317,7276;314,2221
"583133";583133;"USA";461,6201;520,6741;495,2525; ;549,9896;514,8379;580,6358;523,3998;591,0149
"583134";583134;"USA";414,972;425,1701;445,8164; ;415,8659;441,4795;441,5568;439,5739;411,2291
"583135";583135;"USA";513,9067;546,8254;515,6623; ;507,7303;528,2551;527,9654;541,4761;544,3593
"583136";583136;"USA";345,3453;387,8295;382,7408; ;363,5399;379,136;376,4153;370,4829;369,8387
"583137";583137;"USA";595,8944;686,6254;630,6041; ;650,2059;651,461;656,2778;653,2495;669,0094
"583138";583138;"USA";413,3267;459,9115;439,8139; ;483,7958;464,5426;463,1165;461,6392;462,1516
"583139";583139;"USA";330,4216;290,802;359,3235; ;279,7105;291,0427;303,2287;297,3804;283,6351
"583140";583140;"USA";433,7292;461,7475;476,4394; ;452,2539;456,2755;475,0593;466,0143;479,7166
"583141";583141;"USA";473,5356;563,8857;541,6526; ;537,8206;542,8611;571,5238;564,0151;557,4108
"583142";583142;"USA";537,6878;551,3468;556,8495; ;538,5898;561,9264;543,682;551,269;556,0619
"583143";583143;"USA";465,0794;515,817;510,3147; ;489,7198;504,9667;514,1148;509,1769;510,0695
"583144";583144;"USA";466,5842;498,7818;527,231; ;521,8406;483,3197;498,7174;506,0025;516,683
