"id","estimation_ges","classe_estimation_ges"
10925325,0,"N"
10925368,21.04,"C"
10925374,0,"N"
10925379,0,"N"
10925429,0,"N"
10925447,49.68,"E"
10925459,5,"B"
10925472,0,"N"
10925485,0,"N"
10925504,0,"N"
10925516,0,"N"
10925550,6.15,"B"
10925558,26.38,"D"
10925621,0,"N"
10925624,3,"A"
10925637,0,"N"
10925671,0,"N"
10925675,7.58,"B"
10925682,3.13,"A"
10925684,2.23,"A"
10925717,47.48,"E"
10925738,0,"N"
10925743,12,"C"
10925811,0,"N"
10925824,4,"B"
10925885,32.15,"D"
10925888,0,"N"
10925905,8.09,"B"
10925919,12,"C"
10925954,9.98,"B"
10926034,37.34,"D"
10926037,0,"N"
10926040,103,"F"
10926127,0,"N"
10926174,3.93,"A"
10926272,27.57,"D"
10926282,6.32,"B"
10926293,8,"B"
10926306,0,"N"
10926309,0,"N"
10926311,6,"B"
10926315,18.31,"C"
10926319,0,"N"
10926376,41,"D"
10926505,22.55,"C"
10926546,0,"N"
10926581,0,"N"
10926589,0,"N"
10926625,14,"C"
10926645,0,"N"
10926690,0,"N"
10926702,11.07,"C"
10926709,16,"C"
10926740,0,"N"
10926762,5.7,"A"
10926826,0,"N"
10926884,4,"A"
10926900,0,"N"
10926994,0,"N"
10927002,0,"N"
10927014,36,"D"
10927034,0,"N"
10927059,0,"N"
10927063,4,"B"
10927092,0,"N"
10927102,0,"N"
10927124,3.13,"A"
10927130,0,"N"
10927136,52.68,"E"
10927190,10.48,"B"
10927206,0,"N"
10927287,10.59,"B"
10927297,7,"B"
10927311,18,"C"
10927354,0,"N"
10927362,9,"B"
10927400,0,"N"
10927408,16.57,"C"
10927431,2.44,"A"
10927440,4,"B"
10927442,0,"N"
10927447,0,"N"
10927542,2.4,"A"
10927555,0,"N"
10927564,0,"N"
10927569,28,"D"
10927577,0,"N"
10927579,0,"N"
10927584,5,"A"
10927604,14,"B"
10927612,0,"N"
10927614,7.4,"A"
10927650,0,"N"
10927718,6,"B"
10927733,9.16,"B"
10927738,26,"D"
10927795,0,"N"
10927801,0,"N"
10927817,0,"N"
10927843,0,"N"
10927892,0,"N"
10927899,0,"N"
10927916,0,"N"
10927956,3.96,"A"
10927978,0,"N"
10927995,0.11,"N"
10928004,4,"B"
10928046,3.59,"A"
10928065,0.58,"N"
10928099,3.11,"A"
10928137,0,"N"
10928151,13.46,"C"
10928170,0,"N"
10928178,4.61,"A"
10928194,9,"B"
10928254,0,"N"
10928281,0,"N"
10928291,0,"N"
10928298,0,"N"
10928309,4,"B"
10928311,0,"N"
10928323,4,"B"
10928347,0,"N"
10928359,0,"N"
10928493,0,"N"
10928516,0,"N"
10928518,0,"N"
10928531,0,"N"
10928547,5,"B"
10928557,5.45,"A"
10928561,29,"B"
10928562,17.56,"C"
10928579,0,"N"
10928605,29,"B"
10928616,1.16,"A"
10928631,8,"B"
10928635,0,"N"
10928640,0.11,"N"
10928650,0,"N"
10928655,0,"N"
10928710,0,"N"
10928729,0,"N"
10928751,0,"N"
10928753,0,"N"
10928759,6,"B"
10928806,0,"N"
10928812,0,"N"
10928853,0,"N"
10928882,0,"N"
10928891,1.68,"A"
10928913,10,"B"
10929002,14.47,"C"
10929017,2,"A"
10929032,4,"A"
10929036,30,"B"
10929059,0,"N"
10929113,1.08,"A"
10929123,16.18,"C"
10929138,0,"N"
10929222,1.89,"N"
10929234,6.19,"B"
10929238,0,"N"
10929287,52,"D"
10929359,54,"D"
10929405,5.43,"A"
10929475,0,"N"
10929484,0,"N"
10929515,0,"N"
10929516,2.29,"A"
10929521,78.41,"D"
10929572,0,"N"
10929602,0,"N"
10929610,6.17,"B"
10929636,0,"N"
10929705,0,"N"
10929734,0,"N"
10929742,0,"N"
10929786,5,"B"
10929815,0,"N"
10929823,0,"N"
10929841,101.68,"N"
10929966,5,"A"
10930000,0,"N"
10930016,0,"N"
10930026,0,"N"
10930059,4,"B"
10930065,0,"N"
10930069,0,"N"
10930099,6.64,"B"
10930219,6.68,"B"
10930241,6.68,"B"
10930244,4,"A"
10930256,0,"N"
10930257,29.54,"D"
10930373,0,"N"
10930400,46,"E"
10930412,7,"B"
10930518,0,"N"
10930554,0,"N"
10930576,0,"N"
10930590,0,"N"
10930598,0,"N"
10930630,0,"N"
10930649,0,"N"
10930674,5,"B"
10930685,0,"N"
10930691,0,"N"
10930696,0,"N"
10930709,4.57,"B"
10930738,0,"N"
10930748,0,"N"
10930762,0,"N"
10930771,0,"A"
10930827,11.31,"C"
10930828,0,"N"
10930897,0,"N"
10930906,0,"N"
10930918,5,"A"
10930940,31,"D"
10930948,29.93,"D"
10930950,0,"N"
10930970,0,"N"
10931113,4.1,"A"
10931121,0,"N"
10931132,0,"N"
10931158,8,"B"
10931165,0,"N"
10931186,8,"B"
10931187,28.42,"B"
10931354,0,"N"
10931398,4,"A"
10931403,0,"N"
10931482,50.21,"D"
10931507,0,"N"
10931544,40,"C"
10931571,32,"C"
10931739,0,"A"
10931851,0,"N"
10931852,0,"N"
10931877,34,"D"
10932014,3,"A"
10932055,0,"N"
10932062,6.45,"B"
10932090,9,"B"
10932125,0,"N"
10932134,10.51,"B"
10932155,0,"N"
10932189,6,"B"
10932246,0,"N"
10932270,17,"C"
10932290,22.9,"C"
10932291,25,"C"
10932306,36.93,"D"
10932320,0,"N"
10932449,11,"B"
10932483,0,"N"
10932513,31,"D"
10932543,70,"D"
10932545,35.95,"D"
10932565,0,"N"
10932682,0,"N"
10932712,17,"C"
10932730,38.8,"E"
10932731,24.68,"C"
10932732,35.39,"D"
10932736,25.71,"C"
10932741,46.25,"E"
10932743,14.54,"B"
10932799,0,"N"
10932905,0,"N"
10932924,8.07,"B"
10932962,14.75,"C"
10933054,31,"D"
10933069,12.43,"B"
10933127,0,"N"
10933157,0,"N"
10933190,4,"A"
10933197,7,"B"
10933224,0,"N"
10933226,77,"E"
10933245,0,"N"
10933285,15,"C"
10933290,0,"N"
10933296,15,"C"
10933328,0,"N"
10933341,6.53,"B"
10933365,0,"N"
10933395,0,"N"
10933404,0,"N"
10933442,0,"N"
10933480,0,"N"
10933583,24.46,"C"
10933709,0,"N"
10933729,9.94,"B"
10933736,53.12,"C"
10933738,18.6,"C"
10933838,0,"N"
10933905,0,"N"
10933943,0,"N"
10933950,0,"N"
10933960,0,"N"
10933963,14.38,"B"
10933986,0,"N"
10934006,13.85,"C"
10934027,7.13,"B"
10934049,18.66,"C"
10934058,0,"N"
10934089,11.85,"C"
10934095,25.22,"C"
10934103,0,"N"
10934138,0,"N"
10934178,0,"N"
10934203,10.7,"B"
10934241,0,"N"
10934255,5,"A"
10934256,3.04,"A"
10934283,41,"C"
10934309,0,"N"
10934377,0,"N"
10934403,22.83,"C"
10934408,0,"N"
10934410,25.13,"C"
10934490,0,"N"
10934495,19.89,"C"
10934531,4.37,"A"
10934561,0,"N"
10934593,0,"A"
10934620,14.54,"B"
10934634,7.33,"B"
10934657,0,"N"
10934658,0,"N"
10934659,0,"A"
10934660,0,"N"
10934663,21,"C"
10934668,102,"G"
10934679,0,"N"
10934680,27.88,"B"
10934685,0,"N"
10934693,107.07,"G"
10934695,0,"N"
10934699,0,"A"
10934710,3,"A"
10934715,0,"N"
10934724,0,"N"
10934727,0,"A"
10934734,0,"N"
10934738,5,"A"
10934750,25.87,"C"
10934804,8.3,"B"
10934811,6.19,"B"
10934857,3.13,"A"
10934881,11,"B"
10934930,6.88,"B"
10934948,8.3,"B"
10935010,0,"A"
10935020,11,"B"
10935093,0,"N"
10935116,26.98,"D"
10935138,0,"A"
10935179,31.9,"D"
10935191,27.88,"D"
10935202,4.37,"B"
10935240,0,"N"
10935251,39.04,"D"
10935274,0,"N"
10935275,0,"N"
10935281,11.89,"C"
10935282,22.27,"C"
10935335,31.05,"D"
10935347,0,"N"
10935372,0,"N"
10935374,32.63,"D"
10935380,7,"B"
10935408,32,"D"
10935422,0,"N"
10935432,0,"N"
10935463,34.72,"D"
10935494,5.84,"B"
10935502,9,"B"
10935513,6.85,"B"
10935514,0,"N"
10935519,0,"N"
10935533,0,"A"
10935538,0,"N"
10935547,0,"N"
10935575,0,"N"
10935582,84,"F"
10935584,3.41,"A"
10935599,3.41,"A"
10935626,0,"N"
10935630,10.35,"B"
10935645,0,"N"
10935663,9,"B"
10935687,0,"N"
10935701,21.29,"B"
10935706,0,"N"
10935712,4,"A"
10935723,0,"N"
10935725,0,"N"
10935771,10.37,"B"
10935809,6.28,"N"
10935815,49,"E"
10935871,0,"N"
10935876,0,"N"
10935880,0,"N"
10935896,170.61,"G"
10935899,75.73,"D"
10935905,26.98,"D"
10935927,0,"N"
10935933,0,"A"
10935937,13.59,"C"
10935942,0,"N"
10935954,80,"D"
10936055,4.97,"A"
10936065,0,"N"
10936066,6.98,"B"
10936085,14,"B"
10936124,0,"N"
10936131,21,"C"
10936134,38.28,"D"
10936167,0,"N"
10936174,3.76,"A"
10936223,18.22,"C"
10936292,4.03,"B"
10936295,0,"N"
10936314,0,"N"
10936317,0,"N"
10936334,20.91,"C"
10936361,7.84,"B"
10936397,0,"N"
10936398,22.85,"C"
10936401,9.85,"B"
10936405,16.49,"B"
10936426,0,"N"
10936428,0,"N"
10936456,3,"A"
10936484,36.66,"D"
10936499,0,"N"
10936653,20,"C"
10936673,0,"N"
10936684,0,"N"
10936688,16.79,"C"
10936716,0,"N"
10936721,66,"D"
10936757,0,"N"
10936870,0,"A"
10936874,8,"B"
10936885,0,"N"
10936901,66,"D"
10936963,0,"N"
10937032,46,"E"
10937035,13.59,"C"
10937047,9.91,"B"
10937111,0,"N"
10937127,4.58,"B"
10937130,2,"A"
10937164,0,"N"
10937201,0,"N"
10937204,15.83,"C"
10937210,0,"N"
10937245,0,"N"
10937248,0,"N"
10937253,56.54,"E"
10937288,6,"B"
10937290,9.16,"B"
10937308,0,"N"
10937310,1.25,"A"
10937324,0,"N"
10937335,34,"D"
10937352,22.35,"C"
10937364,0,"N"
10937372,29.69,"C"
10937389,2.51,"A"
10937398,0,"N"
10937430,55.74,"D"
10937471,3,"A"
10937477,7.7,"B"
10937554,0,"N"
10937566,0,"N"
10937613,0,"N"
10937660,0,"N"
10937755,0,"N"
10937776,0,"N"
10937889,0,"N"
10937947,35,"D"
10937975,7.66,"B"
10938016,0,"N"
10938024,0,"N"
10938025,16.82,"C"
10938031,25.5,"C"
10938104,50,"E"
10938129,0,"N"
10938158,2.92,"A"
10938166,0,"N"
10938168,15.88,"C"
10938265,0,"A"
10938282,0,"A"
10938290,0,"N"
10938291,0,"N"
10938294,0,"A"
10938308,0,"A"
10938317,1.32,"A"
10938320,0,"A"
10938328,0,"A"
10938345,0,"A"
10938359,0,"A"
10938372,0,"A"
10938396,0,"A"
10938421,0,"A"
10938429,0,"N"
10938436,0,"A"
10938445,0,"A"
10938463,0,"A"
10938466,0,"A"
10938472,0,"A"
10938595,30.1,"C"
10938625,7.61,"B"
10938669,0,"N"
10938672,36,"D"
10938742,0,"N"
10938743,16.11,"C"
10938746,47,"E"
10938748,6,"B"
10938764,0,"N"
10938773,0,"A"
10938779,0,"N"
10938791,0,"N"
10938798,8.61,"B"
10938810,0,"N"
10938812,12,"C"
10938821,7,"B"
10938853,13,"C"
10938881,17.12,"C"
10938929,13.48,"C"
10938957,0,"N"
10938986,0,"N"
10938995,5,"B"
10939034,0,"N"
10939075,12,"C"
10939130,1,"A"
10939139,23.45,"C"
10939158,0,"N"
10939160,0,"N"
10939162,0,"N"
10939167,7,"B"
10939175,0,"N"
10939182,0,"N"
10939209,0,"N"
10939250,9.39,"B"
10939259,10,"B"
10939264,0,"N"
10939286,0,"N"
10939335,0,"N"
10939376,0,"N"
10939408,0,"A"
10939411,0,"A"
10939413,2,"A"
10939431,16,"C"
10939478,0,"N"
10939492,0,"N"
10939545,0,"N"
10939548,0,"N"
10939615,0,"N"
10939623,0,"N"
10939720,2.51,"A"
10939767,27,"B"
10939774,7,"A"
10939779,5,"A"
10939785,21,"C"
10939820,5.67,"A"
10939829,4.54,"A"
10939844,0,"N"
10939848,0,"N"
10939855,0,"N"
10939860,0,"N"
10939875,0,"N"
10939893,9,"B"
10939941,0,"N"
10939956,25,"D"
10939964,0,"N"
10939987,14.56,"B"
10939990,8.88,"B"
10939994,16,"C"
10940014,0,"N"
10940049,0,"N"
10940053,5,"A"
10940059,0,"N"
10940077,12,"C"
10940092,0,"N"
10940117,0,"N"
10940119,13.49,"B"
10940140,0,"N"
10940270,0,"N"
10940291,0,"N"
10940299,2.9,"A"
10940312,0,"N"
10940321,0,"N"
10940337,41,"D"
10940379,96,"G"
10940400,96,"E"
10940406,7.77,"B"
10940448,47.91,"E"
10940505,6.72,"B"
10940535,0,"N"
10940560,0,"A"
10940586,3,"A"
10940597,0,"N"
10940656,0,"N"
10940704,0,"N"
10940705,0,"N"
10940717,0,"N"
10940726,0,"N"
10940731,0,"N"
10940741,11,"C"
10940745,31.39,"D"
10940777,4,"B"
10940830,0,"N"
10940934,0,"N"
10940967,0,"N"
10941003,0,"N"
10941059,0,"N"
10941060,0,"N"
10941064,5.39,"B"
10941075,0,"N"
10941085,0,"N"
10941087,0,"N"
10941098,7,"B"
10941119,0,"N"
10941142,0,"N"
10941144,0,"N"
10941167,0,"N"
10941203,0,"N"
10941223,0,"N"
10941226,0,"N"
10941237,2.58,"A"
10941253,36.01,"D"
10941269,1,"A"
10941271,4,"B"
10941280,11.85,"C"
10941297,0,"N"
10941298,0,"N"
10941310,0,"N"
10941313,0,"N"
10941324,0,"N"
10941326,0,"A"
10941375,7,"B"
10941390,0,"N"
10941435,0,"N"
10941598,3,"A"
10941615,0,"N"
10941642,0,"N"
10941651,0,"N"
10941680,5.57,"B"
10941688,10,"B"
10941698,0,"N"
10941712,12,"B"
10941831,0,"N"
10941847,0,"N"
10941863,0,"N"
10941880,0,"N"
10941896,53,"D"
10941916,39.4,"C"
10941934,0,"N"
10942033,6.89,"B"
10942035,0,"N"
10942059,10.32,"B"
10942076,10,"B"
10942085,37,"D"
10942094,0,"N"
10942140,5.17,"B"
10942148,3.11,"A"
10942149,5.17,"B"
10942178,0,"N"
10942227,0,"N"
10942240,0,"N"
10942248,0,"N"
10942296,0,"N"
10942332,0,"N"
10942356,0,"N"
10942373,0,"N"
10942386,7,"B"
10942405,0,"N"
10942415,0,"N"
10942429,1.77,"N"
10942433,0,"N"
10942452,1.77,"N"
10942594,0,"N"
10942616,0,"N"
10942699,14.84,"C"
10942721,33.45,"D"
10942733,0,"N"
10942735,1,"A"
10942766,0,"N"
10942775,0,"N"
10942839,0,"N"
10942886,14.44,"B"
10942901,0,"N"
10942905,3,"A"
10942946,16,"C"
10942960,32.93,"D"
10942967,0,"N"
10942970,3.78,"N"
10943015,5,"B"
10943081,0,"N"
10943104,0,"N"
10943124,0,"N"
10943131,0,"N"
10943148,3,"A"
10943158,0,"N"
10943221,17.44,"C"
10943223,5.67,"A"
10943225,7,"B"
10943230,25,"C"
10943259,0,"N"
10943302,0,"N"
10943311,0,"N"
10943345,0,"N"
10943360,10,"B"
10943431,10,"B"
10943437,0,"N"
10943492,45,"D"
10943502,19.43,"C"
10943539,0,"N"
10943560,0,"N"
10943612,0,"N"
10943631,0,"N"
10943662,0,"N"
10943673,5.67,"A"
10943691,0,"N"
10943701,0,"N"
10943727,31.13,"D"
10943737,4.01,"A"
10943746,0,"N"
10943747,0,"N"
10943750,0,"N"
10943751,0,"N"
10943772,2.82,"A"
10943775,0,"N"
10943785,0,"N"
10943786,0,"N"
10943790,14,"C"
10943812,5.29,"B"
10943832,0,"N"
10943883,0,"N"
10943901,0,"N"
10943904,0,"N"
10943936,2,"A"
10943964,0,"N"
10943966,0,"N"
10943986,8,"B"
10944001,0,"N"
10944005,0,"N"
10944068,0,"A"
10944098,0,"N"
10944120,0,"N"
10944141,0,"N"
10944167,0,"N"
10944179,8.55,"B"
10944224,13.76,"C"
10944226,0,"N"
10944244,0,"N"
10944251,9,"B"
10944272,8,"B"
10944296,0,"N"
10944337,0,"N"
10944430,0,"N"
10944431,0,"A"
10944439,10,"B"
10944441,42,"D"
10944468,12.58,"C"
10944481,34.39,"D"
10944482,0,"N"
10944509,0,"N"
10944552,30,"D"
10944579,0,"N"
10944587,6.53,"B"
10944643,0,"N"
10944662,7.55,"B"
10944696,0,"N"
10944701,23.85,"C"
10944730,0,"N"
10944739,0,"N"
10944747,0,"N"
10944751,0,"N"
10944778,46,"E"
10944797,19,"C"
10944820,0,"N"
10944822,0,"N"
10944841,0,"N"
10944849,0,"N"
10944854,0,"N"
10944868,0,"A"
10944872,0,"N"
10944876,0,"A"
10944891,0,"N"
10944899,0,"N"
10944913,18.7,"C"
10944921,12.02,"C"
10944922,16,"C"
10944942,0,"N"
10944949,0,"N"
10944961,4,"B"
10945001,0,"N"
10945003,0,"N"
10945008,7.33,"B"
10945038,0,"N"
10945040,15.59,"C"
10945067,21.3,"C"
10945089,3,"A"
10945095,0,"N"
10945162,0,"N"
10945262,1.91,"A"
10945282,0,"N"
10945290,18,"C"
10945316,0,"N"
10945339,0,"N"
10945344,31.5,"D"
10945350,0,"N"
10945364,0,"N"
10945366,0,"N"
10945372,0,"N"
10945374,0,"N"
10945423,0,"N"
10945439,0,"N"
10945492,0,"N"
10945538,0,"N"
10945557,0,"N"
10945628,17.62,"C"
10945693,0,"N"
10945705,13.2,"B"
10945712,0,"N"
10945714,0,"N"
10945720,0,"N"
10945734,36,"D"
10945749,10,"B"
10945758,19,"C"
10945775,13,"C"
10945780,0,"N"
10945785,13.11,"C"
10945864,3,"A"
10945904,5,"B"
10945912,191.67,"F"
10945915,191.34,"F"
10945917,191.38,"F"
10945918,0,"N"
10945924,191.23,"F"
10945925,191.52,"F"
10945928,191.2,"F"
10945937,191.43,"F"
10945939,191.37,"F"
10945941,191.59,"F"
10945943,191.07,"F"
10945946,191.02,"F"
10945965,5,"B"
10945975,9,"B"
10945980,191.38,"F"
10945983,0,"N"
10945994,6.91,"B"
10946057,0,"N"
10946067,7,"B"
10946099,0,"N"
10946108,0,"N"
10946141,8.79,"B"
10946218,0,"N"
10946224,0,"N"
10946227,83,"F"
10946280,39,"D"
10946305,31.23,"D"
10946345,0,"N"
10946359,0,"A"
10946391,46,"E"
10946417,0,"N"
10946433,7.46,"B"
10946442,0,"N"
10946450,0,"N"
10946477,0,"N"
10946524,0,"N"
10946528,3.05,"A"
10946539,0,"N"
10946546,0,"N"
10946554,0,"N"
10946555,0,"N"
10946597,3.8,"A"
10946601,2.64,"A"
10946633,0,"N"
10946644,29.42,"N"
10946645,17,"C"
10946647,4.02,"B"
10946666,0,"N"
10946728,39.44,"D"
10946770,0,"N"
10946782,26,"C"
10946868,0,"N"
10946904,0,"N"
10946961,18,"C"
10947106,14,"C"
10947132,0,"N"
10947180,22,"C"
10947194,5,"B"
10947219,0,"N"
10947228,5.45,"A"
10947230,5,"B"
10947244,8,"B"
10947255,0,"N"
10947301,0,"N"
10947306,46,"E"
10947415,0,"N"
10947448,40.18,"D"
10947478,21.09,"C"
10947491,0,"N"
10947497,0,"N"
10947531,27,"D"
10947580,0,"N"
10947593,0,"N"
10947618,4,"A"
10947639,66,"E"
10947643,0,"N"
10947644,0,"N"
10947648,0,"N"
10947686,0,"N"
10947691,1,"A"
10947697,9,"B"
10947707,0,"N"
10947722,0,"N"
10947726,0,"N"
10947737,3,"A"
10947756,3,"A"
10947770,0,"N"
10947773,0,"N"
10947774,0,"N"
10947793,0,"N"
10947796,9.49,"B"
10947807,0,"N"
10947808,0,"N"
10947823,0,"N"
10947827,0,"N"
10947865,0,"N"
10947910,0,"N"
10947914,46,"D"
10947936,0,"N"
10947978,0,"N"
10947989,0,"N"
10948030,1,"A"
10948032,0,"N"
10948034,71.75,"F"
10948057,0,"N"
10948070,0,"N"
10948079,0,"N"
10948091,57,"E"
10948127,0,"N"
10948143,6,"B"
10948170,59,"E"
10948221,0,"N"
10948239,0,"N"
10948241,0,"N"
10948295,0,"N"
10948299,0,"N"
10948302,31,"D"
10948307,10,"B"
10948328,4.64,"A"
10948391,4.09,"A"
10948399,0,"N"
10948409,0,"N"
10948430,0,"N"
10948435,0,"N"
10948440,7,"B"
10948461,0,"N"
10948477,0,"N"
10948481,0,"N"
10948495,0,"N"
10948501,44,"D"
10948528,0,"N"
10948532,3,"A"
10948580,0,"N"
10948610,0,"N"
10948618,0,"N"
10948654,0,"N"
10948726,0,"N"
10948734,0,"N"
10948746,0,"N"
10948861,0,"N"
10948871,2.86,"A"
10949003,14.97,"B"
10949021,0,"N"
10949028,0,"N"
10949141,0,"N"
10949185,0,"N"
10949188,0,"N"
10949198,60.7,"E"
10949210,28.58,"C"
10949275,81,"F"
10949369,0.66,"N"
10949370,9,"B"
10949397,11,"B"
10949448,2.21,"A"
10949522,20,"C"
10949545,0,"N"
10949576,0,"A"
10949599,40,"D"
10949603,0,"N"
10949608,0,"N"
10949611,0,"N"
10949634,54,"D"
10949652,0,"N"
10949760,5,"B"
10949790,0,"N"
10949832,3,"A"
10949875,0,"N"
10950000,15,"C"
10950006,0,"N"
10950301,0,"N"
10950323,37,"D"
10950363,4,"B"
10950376,16,"C"
10950379,14.48,"C"
10950381,0,"N"
10950409,5.31,"B"
10950412,0,"N"
10950508,0,"N"
10950531,25,"C"
10950546,5.86,"B"
10950556,0,"N"
10950574,27,"D"
10950599,0,"N"
10950657,0,"N"
10950669,27,"D"
10950746,14,"B"
10950785,18,"C"
10950791,0,"N"
10950807,4.03,"A"
10950855,31.57,"D"
10950865,0,"N"
10950872,15.32,"B"
10950907,0,"N"
10950994,0,"N"
10951040,4.75,"A"
10951062,7.56,"B"
10951076,57,"D"
10951095,0,"N"
10951107,8.08,"B"
10951115,0,"A"
10951116,13,"C"
10951161,18.65,"C"
10951177,0,"N"
10951232,0,"N"
10951254,153,"G"
10951273,4,"B"
10951291,5,"B"
10951307,3,"A"
10951324,0,"N"
10951346,0,"A"
10951350,12,"B"
10951368,5,"A"
10951425,0,"N"
10951433,0,"N"
10951471,0,"N"
10951478,5.34,"A"
10951481,0,"N"
10951505,0,"N"
10951621,0,"N"
10951660,0,"A"
10951710,0,"N"
10951713,0,"N"
10951715,16.83,"C"
10951740,0,"N"
10951746,4.96,"A"
10951761,51.28,"E"
10951815,0,"N"
10951825,27,"D"
10951896,0,"N"
10951900,49,"D"
10951909,3.99,"A"
10951911,3.99,"A"
10951921,0,"N"
10951963,0,"N"
10952072,0,"N"
10952092,0,"N"
10952119,9.13,"B"
10952142,0,"N"
10952152,0,"N"
10952168,14,"C"
10952170,79,"F"
10952184,8,"B"
10952300,0,"N"
10952335,0,"N"
10952339,0,"N"
10952358,4,"B"
10952361,0,"N"
10952362,0,"N"
10952369,12,"C"
10952379,0,"N"
10952384,0,"N"
10952428,0,"N"
10952468,0,"N"
10952482,0,"N"
10952495,0,"N"
10952568,8,"B"
10952569,0,"N"
10952595,25.77,"C"
10952634,0,"N"
10952645,0,"N"
10952658,10.02,"B"
10952670,2.1,"A"
10952673,2.1,"A"
10952676,2.01,"A"
10952677,2.01,"A"
10952704,0,"N"
10952738,0,"N"
10952818,0,"N"
10952826,106,"G"
10952834,72.02,"F"
10952838,226,"G"
10952852,8,"B"
10952857,31,"C"
10952859,0,"N"
10952884,0,"N"
10952912,0,"N"
10952922,34.36,"D"
10952952,0,"N"
10952957,36,"D"
10952967,22.66,"C"
10953042,1,"A"
10953052,0,"N"
10953057,6,"B"
10953173,0,"N"
10953195,0,"N"
10953297,0,"N"
10953314,6,"B"
10953317,35.31,"D"
10953346,0,"N"
10953389,40.7,"D"
10953443,1.49,"A"
10953447,0,"N"
10953459,9,"B"
10953464,0,"N"
10953472,0,"N"
10953488,15.7,"C"
10953518,0,"N"
10953580,0,"A"
10953592,0,"N"
10953594,27,"D"
10953608,0,"N"
10953632,21,"C"
10953644,21,"C"
10953649,44,"C"
10953661,11.2,"C"
10953662,59,"E"
10953667,8.84,"B"
10953699,6.07,"B"
10953724,0,"N"
10953743,40,"E"
10953779,13,"C"
10953797,1.73,"A"
10953814,6.12,"B"
10953871,0,"N"
10953902,3,"A"
10953949,0,"N"
10953966,0,"N"
10953971,0,"N"
10954004,16,"C"
10954034,0,"N"
10954060,13,"B"
10954075,0,"N"
10954118,6,"B"
10954158,3,"A"
10954159,3,"A"
10954189,0,"N"
10954218,0,"N"
10954219,0,"N"
10954285,36,"D"
10954332,0,"N"
10954334,0,"N"
10954348,0,"N"
10954355,25,"C"
10954357,0,"N"
10954385,0,"N"
10954418,0,"N"
10954421,30,"D"
10954423,0,"N"
10954437,0,"N"
10954440,0,"N"
10954451,0,"N"
10954462,0,"N"
10954464,0,"N"
10954506,13,"B"
10954517,0,"N"
10954622,11,"C"
10954633,0,"N"
10954647,0,"N"
10954652,0,"N"
10954670,0,"N"
10954683,0,"N"
10954707,0,"N"
10954710,0,"N"
10954734,0,"N"
10954736,0,"N"
10954748,0,"A"
10954775,0,"N"
10954786,0,"N"
10954793,0,"N"
10954797,0,"N"
10954801,0,"N"
10954807,0,"N"
10954810,0,"N"
10954813,0,"N"
10954827,11,"B"
10954856,0,"N"
10954860,0,"N"
10954870,2,"A"
10954893,0,"N"
10954927,7,"B"
10954946,80,"E"
10954964,12,"B"
10955017,0,"N"
10955024,86,"E"
10955031,86,"F"
10955050,8,"B"
10955071,0,"N"
10955202,0,"N"
10955209,28.86,"D"
10955262,0,"N"
10955270,44.33,"D"
10955292,3.66,"A"
10955322,0,"N"
10955326,11,"C"
10955381,8.47,"B"
10955398,0,"N"
10955408,9,"B"
10955412,0,"N"
10955418,6,"B"
10955479,0,"N"
10955492,23.42,"C"
10955496,0,"N"
10955498,0,"N"
10955504,0,"N"
10955523,15,"C"
10955534,0,"N"
10955629,0,"N"
10955634,1.69,"A"
10955692,7,"B"
10955694,0,"N"
10955715,26.26,"B"
10955729,0,"N"
10955781,0,"N"
10955795,14,"B"
10955832,0,"N"
10955867,2.26,"N"
10955868,0,"N"
10955896,0,"N"
10955916,47,"E"
10955974,53,"D"
10955993,3,"A"
10956000,0,"N"
10956051,0,"N"
10956057,95,"F"
10956070,6,"B"
10956079,0,"N"
10956088,0,"A"
10956092,0,"N"
10956113,20.68,"B"
10956124,0,"N"
10956168,0,"N"
10956220,7.91,"B"
10956237,0,"N"
10956242,0,"N"
10956287,0,"N"
10956311,6.74,"B"
10956352,0,"N"
10956405,3,"A"
10956460,0,"N"
10956465,32,"D"
10956481,0,"N"
10956510,14,"C"
10956534,0,"N"
10956540,5,"B"
10956561,0,"N"
10956574,0,"N"
10956581,0,"N"
10956593,0,"N"
10956613,9,"B"
10956636,0,"A"
10956654,0,"N"
10956657,0,"N"
10956693,6.64,"B"
10956702,0,"N"
10956761,0,"N"
10956767,0,"N"
10956783,0,"N"
10956788,0,"N"
10956794,0,"N"
10956829,0,"N"
10956864,0,"N"
10956879,51,"D"
10956919,0,"N"
10956982,0,"A"
10957004,0,"N"
10957033,40,"D"
10957078,0,"N"
10957147,2.06,"A"
10957234,0,"N"
10957253,10.8,"B"
10957269,0,"N"
10957319,4,"B"
10957328,10.22,"B"
10957337,14,"C"
10957347,66.38,"E"
10957351,9.51,"B"
10957360,0,"N"
10957375,19.89,"C"
10957419,30.75,"D"
10957429,0,"N"
10957449,0,"N"
10957452,16.08,"C"
10957454,0,"N"
10957456,0,"N"
10957460,0,"N"
10957507,6.19,"B"
10957577,38.76,"D"
10957582,0,"A"
10957611,0,"N"
10957634,35,"D"
10957635,0,"N"
10957643,13.72,"C"
10957678,6.19,"B"
10957679,5,"B"
10957719,0,"N"
10957725,10.96,"B"
10957736,0,"N"
10957784,0,"N"
10957808,0,"N"
10957840,10.45,"A"
10957872,0,"N"
10957926,8,"B"
10957933,0,"N"
10957939,1,"A"
