"X";"COUNT";"MATH";"READ";"SCIE";"GLCM";"RCLI";"RCUN";"RCER";"RTSN";"RTML"
"180250";180250;"FRA";435,1224;383,7693;377,3872; ;423,6542;382,3174;379,6348;349,3336;398,8659
"180251";180251;"FRA";381,8055;424,5502;348,4374; ;385,8277;394,524;383,0352;401,3022;412,7184
"180252";180252;"FRA";510,7615;509,586;534,1973; ;514,6499;521,4199;516,7198;511,7423;511,9484
"180253";180253;"FRA";510,0332;447,25;453,0134; ;485,0225;466,7097;438,7087;467,1814;474,0116
"180254";180254;"FRA";404,3565;409,6271;380,8751; ;417,3416;396,0693;390,8657;383,3265;424,1316
"180255";180255;"FRA";566,8983;564,8458;527,3328; ;553,4272;546,4566;549,3714;555,3185;585,3858
"180256";180256;"FRA";577,3511;589,606;597,6566; ;583,5248;580,435;594,5073;604,6064;589,5202
"180257";180257;"FRA";495,9749;490,1733;465,5782; ;510,4217;497,932;483,4099;496,6367;493,3925
"180258";180258;"FRA";369,7658;315,8728;362,7482; ;313,1971;319,2626;320,7708;285,2601;315,5977
"180259";180259;"FRA";603,908;612,0288;576,7836; ;604,8817;622,713;599,8824;627,2359;604,3171
"180260";180260;"FRA";376,7755;416,6095;432,4975; ;415,3093;395,4874;439,4496;396,143;390,1196
"180261";180261;"FRA";390,6754;345,9384;425,7647; ;347,8762;351,4302;342,4927;305,8815;341,1603
"180262";180262;"FRA";610,2835;527,8603;515,7478; ;536,0663;531,8116;526,0562;523,2656;509,732
"180263";180263;"FRA";506,0832;526,3318;498,6549; ;527,8542;511,242;536,8699;531,6678;534,2398
"180264";180264;"FRA";452,1196;398,9506;434,3511; ;372,3654;398,7383;343,1721;356,12;397,1463
"180265";180265;"FRA";605,7338;616,8779;597,6991; ;648,0499;627,4665;611,7213;609,3732;628,4511
"180266";180266;"FRA";550,1927;537,8028;520,4511; ;545,7461;522,2802;534,4872;532,9236;564,8877
"180267";180267;"FRA";509,6069;485,7348;503,4976; ;520,9243;468,6072;482,5012;479,287;481,0535
"180268";180268;"FRA";499,0013;517,6951;486,9539; ;492,0301;508,2488;494,6552;523,7812;523,2585
"180269";180269;"FRA";397,5328;359,9218;359,432; ;373,1297;333,7349;353,4776;352,0989;377,4156
"180270";180270;"FRA";516,4588;531,0803;539,3896; ;534,9265;534,8204;532,1316;551,1183;517,2527
"180271";180271;"FRA";522,3523;452,8921;472,867; ;496,7154;494,7079;516,008;489,9031;516,3711
"180272";180272;"FRA";548,621;504,0615;501,3737; ;506,1944;519,6757;542,2712;530,36;509,0915
"180273";180273;"FRA";655,9083;645,8093;649,9309; ;635,4535;640,5711;645,9169;655,9127;644,1439
"180274";180274;"FRA";448,9315;438,8569;503,8504; ;444,554;444,7286;464,5699;433,009;464,7502
"180275";180275;"FRA";551,793;572,6094;555,4224; ;579,7837;570,4933;582,5899;566,2899;570,797
"180276";180276;"FRA";544,4279;583,3524;607,148; ;584,0288;591,099;604,4372;581,7329;599,023
"180277";180277;"FRA";505,9448;479,1873;512,126; ;471,3396;478,0459;469,3129;443,3532;475,0534
"180278";180278;"FRA";304,2341;281,7572;331,3507; ;257,2542;311,5927;285,3992;254,4804;284,5821
"180279";180279;"FRA";664,775;610,8835;656,3445; ;641,287;616,8138;603,4238;617,8025;612,4799
"180280";180280;"FRA";362,6316;324,1084;292,7905; ;281,1115;297,7228;313,029;303,5877;320,6579
"180281";180281;"FRA";442,4007;489,7784;489,8162; ;496,2237;508,8921;493,217;471,9967;465,2385
"180282";180282;"FRA";274,352;277,2534;346,9709; ;245,1271;315,0002;319,3131;291,5987;285,0336
"180283";180283;"FRA";361,0956;373,8528;412,2558; ;363,5368;383,3055;382,5317;361,8309;374,4185
"180284";180284;"FRA";516,7055;510,3734;526,7906; ;500,2724;515,8778;491,4246;513,6629;509,6376
"180285";180285;"FRA";572,475;618,1397;583,7589; ;599,5129;592,4461;592,973;629,6426;607,7159
"180286";180286;"FRA";517,8019;527,8552;483,211; ;515,3751;538,9301;554,7346;511,0053;576,9232
"180287";180287;"FRA";465,7742;474,7003;469,9533; ;479,5674;449,8148;423,0559;478,3269;462,0798
"180288";180288;"FRA";394,435;349,8097;377,0126; ;403,6374;390,2389;354,271;371,5724;389,0728
"180289";180289;"FRA";366,9709;373,0928;375,0758; ;371,8522;345,6633;346,5793;354,8611;380,12
"180290";180290;"FRA";444,3855;422,7656;415,8705; ;430,0311;416,895;393,3469;427,7111;419,141
"180291";180291;"FRA";416,5696;372,8256;393,6428; ;348,4398;397,3222;406,7019;370,5802;391,8959
"180292";180292;"FRA";386,1926;402,6495;483,1678; ;382,0073;344,1684;368,6138;365,6311;384,2626
"180293";180293;"FRA";558,8019;489,393;510,631; ;538,9251;496,674;463,4932;482,1456;497,267
"180294";180294;"FRA";572,484;615,5678;616,6919; ;649,3669;618,6888;590,3015;636,3123;605,5161
"180295";180295;"FRA";545,1849;542,6519;581,9721; ;534,9546;567,4358;581,1969;557,8482;571,3627
"180296";180296;"FRA";547,0645;555,3954;506,7323; ;612,1592;567,5492;572,8611;561,062;562,4511
"180297";180297;"FRA";578,7809;542,4413;524,0072; ;578,5228;550,4939;522,3865;549,27;534,1178
"180298";180298;"FRA";542,0235;530,8576;557,1212; ;547,7211;537,3521;539,9128;517,5386;556,3875
"180299";180299;"FRA";543,8441;539,1825;573,2153; ;550,3884;534,1586;547,7677;525,5025;550,7874
"180300";180300;"FRA";385,9034;383,5107;440,5527; ;392,7024;361,1014;380,2547;350,0354;382,9302
"180301";180301;"FRA";567,1813;609,7646;593,8211; ;585,8805;616,3656;631,7216;603,2327;608,2679
"180302";180302;"FRA";367,8236;363,553;372,5237; ;363,7247;345,1705;323,9095;312,382;347,2426
"180303";180303;"FRA";401,9591;411,3539;375,4238; ;410,0909;420,3832;391,1498;442,4893;413,2526
"180304";180304;"FRA";586,4742;500,8815;542,212; ;517,8241;485,0888;523,5391;514,8226;493,924
"180305";180305;"FRA";439,7792;419,4167;459,1862; ;465,7942;478,6284;454,0981;470,897;470,2252
"180306";180306;"FRA";287,9638;324,1263;271,7968; ;282,7122;325,5098;322,4024;288,6658;328,4287
"180307";180307;"FRA";608,7686;561,4586;599,0829; ;546,8354;543,8793;564,2896;532,3076;553,2051
"180308";180308;"FRA";542,4953;578,6478;546,2637; ;614,5148;569,7515;587,1769;570,0665;561,4438
"180309";180309;"FRA";545,52;515,2066;572,7297; ;479,6739;526,0891;541,3589;523,5752;500,1126
"180310";180310;"FRA";528,0741;523,42;528,5795; ;545,2049;502,1268;537,6375;499,2778;510,6792
"180311";180311;"FRA";453,2786;504,7928;459,3016; ;500,1884;502,7146;479,0974;491,4198;492,1157
"180312";180312;"FRA";297,7269;286,0359;328,8486; ;279,4528;284,0796;298,5078;290,0352;291,5346
"180313";180313;"FRA";487,2315;510,9767;440,4753; ;499,6891;477,142;481,2534;475,6849;503,825
"180314";180314;"FRA";466,5586;436,0955;482,2702; ;439,6216;441,3829;436,432;404,3439;438,5858
"180315";180315;"FRA";331,6946;360,16;336,7323; ;347,7442;349,8343;358,3709;361,0592;344,4534
"180316";180316;"FRA";584,5603;563,632;528,5063; ;591,3357;558,6747;551,3606;558,6525;553,8157
"180317";180317;"FRA";391,294;400,711;448,6886; ;401,1262;421,9013;400,5213;412,2942;411,4274
"180318";180318;"FRA";452,4362;449,7347;469,5774; ;465,7947;430,8761;429,7301;418,5884;445,5238
"180319";180319;"FRA";308,1375;286,6695;323,1434; ;277,1058;278,2391;316,1636;281,7314;268,7514
"180320";180320;"FRA";464,6444;482,3337;418,3292; ;462,5626;496,2042;469,7375;487,3465;461,2905
"180321";180321;"FRA";498,1646;529,1558;521,1852; ;499,8263;518,7777;531,9284;515,6093;529,6564
"180322";180322;"FRA";323,892;301,7652;340,9046; ;341,5161;316,2269;274,7603;307,0443;309,7492
"180323";180323;"FRA";492,7435;522,3054;473,3748; ;534,9104;509,1924;505,7499;491,408;509,2654
"180324";180324;"FRA";468,0996;476,9274;487,2819; ;495,3318;452,8303;493,8128;475,3147;476,7157
"180325";180325;"FRA";525,0434;488,9521;506,2256; ;472,9701;491,0775;502,7201;510,9666;479,4508
"180326";180326;"FRA";486,0911;475,401;520,0254; ;494,8778;465,7967;459,0288;464,5973;450,1753
"180327";180327;"FRA";544,1821;628,6969;580,677; ;650,1015;652,6622;616,9548;623,2308;640,4426
"180328";180328;"FRA";447,4127;469,9095;437,2143; ;519,8323;509,9514;506,6184;510,0901;514,3723
"180329";180329;"FRA";556,9836;604,9986;610,8026; ;572,2543;594,1826;599,5856;589,4159;574,6417
"180330";180330;"FRA";410,6689;378,564;393,459; ;360,7435;386,2659;380,2931;387,8927;383,5379
"180331";180331;"FRA";403,7369;418,3067;384,5353; ;399,6101;407,0771;419,2128;414,4125;428,233
"180332";180332;"FRA";477,728;475,5126;481,5489; ;499,9715;491,7742;480,6259;481,4876;502,8753
"180333";180333;"FRA";456,61;429,4286;479,2608; ;419,617;416,2249;432,3869;406,1021;417,5795
"180334";180334;"FRA";492,7214;487,366;457,2141; ;481,4175;471,9905;467,1015;487,8474;480,6766
"180335";180335;"FRA";509,7668;527,0197;549,7894; ;525,9622;528,8895;544,253;521,7096;512,5432
"180336";180336;"FRA";521,298;457,9542;512,7611; ;449,7996;456,6912;451,4233;471,9792;463,1309
"180337";180337;"FRA";637,8193;683,3301;656,8769; ;659,5941;647,3343;648,628;655,7022;684,2605
"180338";180338;"FRA";433,6588;459,6525;493,0693; ;442,1544;499,5545;494,1067;473,8283;486,0245
"180339";180339;"FRA";490,4758;501,6564;487,351; ;470,3113;497,0607;497,6827;463,17;485,8895
"180340";180340;"FRA";586,9099;594,9969;601,3344; ;612,2765;597,007;557,1594;586,9346;606,52
"180341";180341;"FRA";497,7777;519,0974;494,1627; ;547,6312;539,2906;552,3964;519,7492;529,3733
"180342";180342;"FRA";471,2625;568,0008;520,1545; ;571,7358;564,879;580,5354;561,7543;579,9417
"180343";180343;"FRA";459,5597;452,3991;376,922; ;419,5966;457,0248;463,6014;465,692;440,2478
"180344";180344;"FRA";628,9063;658,3819;632,2653; ;687,9717;683,4955;657,347;672,6079;697,4245
"180345";180345;"FRA";569,8591;583,4457;516,1335; ;619,8594;607,6111;599,291;581,1481;581,7005
"180346";180346;"FRA";523,6257;536,6517;512,5288; ;574,5686;534,399;548,4008;533,1357;525,434
"180347";180347;"FRA";428,5199;396,9363;431,2716; ;444,8145;448,6365;428,1118;416,488;448,2053
"180348";180348;"FRA";362,8096;386,9004;390,0617; ;416,3551;413,5897;389,2948;391,3906;396,9149
"180349";180349;"FRA";505,5069;511,0663;559,6851; ;589,6816;568,9171;576,4972;571,6616;588,0525
"180350";180350;"FRA";519,4954;460,5439;502,5222; ;455,2305;455,761;463,2807;443,6498;487,0039
"180351";180351;"FRA";562,2166;573,2214;592,746; ;514,096;554,6386;570,3761;562,9066;565,5373
"180352";180352;"FRA";361,7107;291,9561;344,4365; ;303,1173;292,3832;323,4812;291,7372;319,2532
"180353";180353;"FRA";558,9463;596,2407;579,8024; ;556,6828;628,9825;589,6221;648,9001;597,5517
"180354";180354;"FRA";358,8718;394,9094;385,0428; ;371,8351;378,3369;355,5592;368,0727;385,8678
"180355";180355;"FRA";285,4074;276,375;255,9801; ;236,7931;215,7775;216,1698;183,1814;230,0904
"180356";180356;"FRA";594,5746;665,1361;656,6468; ;672,6016;658,49;666,8113;666,6697;644,4983
"180357";180357;"FRA";491,1565;434,1702;461,182; ;428,4021;434,9086;404,217;421,3967;426,2213
"180358";180358;"FRA";402,6024;401,5794;460,4918; ;418,6279;409,2336;417,7304;411,9571;426,286
"180359";180359;"FRA";333,1575;349,2864;361,9973; ;399,6206;341,0153;335,0454;343,4912;306,1308
"180360";180360;"FRA";422,4756;422,0902;403,0076; ;424,3092;433,9166;464,2801;429,7014;431,6724
"180361";180361;"FRA";591,3998;567,0294;608,7782; ;538,2329;571,0338;577,0929;572,5376;594,5459
"180362";180362;"FRA";627,8534;633,7052;617,4066; ;669,4183;624,0592;676,5839;628,5332;620,7728
"180363";180363;"FRA";488,17;471,2684;425,0261; ;496,9061;492,4857;460,2503;461,4989;485,378
"180364";180364;"FRA";419,7976;474,6261;412,3192; ;457,4941;464,2872;449,7844;449,0609;476,999
"180365";180365;"FRA";586,2798;610,9856;603,0252; ;638,3441;627,9077;623,1797;624,7112;619,0641
"180366";180366;"FRA";615,8337;609,2409;537,685; ;603,6291;618,5539;612,6181;598,8121;594,3313
"180367";180367;"FRA";563,1287;507,1692;531,9549; ;485,5377;477,8353;509,3485;500,6435;478,8901
"180368";180368;"FRA";361,3806;378,436;404,1045; ;373,4031;358,7275;334,5288;341,6585;374,2881
"180369";180369;"FRA";498,3948;447,3909;422,6602; ;457,3507;451,5859;472,1487;494,2062;426,9105
"180370";180370;"FRA";421,9634;356,0272;412,2109; ;365,5183;355,4516;358,4906;365,2306;366,4904
"180371";180371;"FRA";534,2079;524,9285;457,6029; ;517,9492;518,9995;527,5635;515,2049;525,2977
"180372";180372;"FRA";565,2772;628,1723;616,2202; ;674,4429;655,5919;660,9949;641,579;635,4807
"180373";180373;"FRA";535,2748;499,2518;504,1549; ;511,0491;520,9648;483,5073;497,365;521,9006
"180374";180374;"FRA";468,9584;455,3269;411,2385; ;517,5454;457,6112;455,2577;447,3855;457,5984
"180375";180375;"FRA";356,2564;355,4813;325,1682; ;357,6698;349,2262;353,3564;335,949;368,1138
"180376";180376;"FRA";341,403;413,7604;372,2631; ;386,9265;390,2774;392,3949;419,4199;418,3555
"180377";180377;"FRA";418,8163;345,9799;420,6316; ;310,9732;348,9807;383,2815;286,8869;348,25
"180378";180378;"FRA";561,2265;495,1359;554,1327; ;529,8276;511,9413;538,0011;496,7464;561,1103
"180379";180379;"FRA";444,404;355,9122;404,513; ;330,6082;337,4285;323,0385;306,8408;352,5591
"180380";180380;"FRA";404,566;412,5226;427,0737; ;430,3376;414,2745;418,867;407,9798;452,7981
"180381";180381;"FRA";583,0055;510,3586;518,1058; ;471,9802;478,0632;529,464;487,1436;552,3721
"180382";180382;"FRA";362,676;429,4354;381,9322; ;429,0416;408,3419;400,5662;398,4905;430,4454
"180383";180383;"FRA";538,7734;516,4841;537,6849; ;485,6129;518,939;504,0304;511,0973;538,7839
"180384";180384;"FRA";676,2597;671,2438;671,9574; ;647,95;660,0428;705,1993;685,1327;686,9933
"180385";180385;"FRA";494,5542;428,6194;475,5476; ;473,5026;387,1196;357,3247;402,4276;443,161
"180386";180386;"FRA";499,5821;449,1173;499,8027; ;411,9434;454,0226;445,8754;443,1363;452,7431
"180387";180387;"FRA";434,8612;421,1548;368,8807; ;415,03;404,083;382,1024;426,7649;430,8063
"180388";180388;"FRA";540,9436;495,3204;507,5621; ;503,1017;482,7905;507,4216;496,9251;508,3061
"180389";180389;"FRA";463,2444;379,623;395,5165; ;386,7557;349,9059;364,5339;330,9185;382,7016
"180390";180390;"FRA";476,1235;505,7835;462,1165; ;457,5033;511,2929;483,42;509,5178;486,9578
"180391";180391;"FRA";562,709;583,1579;562,9312; ;577,9937;595,7701;594,2378;577,0045;593,4683
"180392";180392;"FRA";435,6226;431,1698;443,1654; ;424,2704;417,7373;401,1486;391,3855;426,2463
"180393";180393;"FRA";451,9025;541,7481;525,1258; ;595,738;537,386;534,2859;539,5176;548,6545
"180394";180394;"FRA";499,9267;395,5294;418,8651; ;422,8495;407,5069;421,5889;386,0366;450,3013
"180395";180395;"FRA";613,7941;580,6285;641,7426; ;579,5278;559,7335;602,6913;557,9594;572,4535
"180396";180396;"FRA";484,8507;564,9709;501,8426; ;574,6616;556,5681;529,1095;549,564;560,1033
"180397";180397;"FRA";463,183;461,9382;462,3359; ;441,1144;466,4415;468,735;467,0466;465,7072
"180398";180398;"FRA";348,7207;379,729;346,1015; ;360,808;356,3415;326,4734;323,5253;367,3013
"180399";180399;"FRA";532,3783;509,737;537,5951; ;488,5698;505,1773;528,8483;491,6067;511,1503
"180400";180400;"FRA";497,1896;512,9544;478,3981; ;500,0123;488,7161;494,3951;507,8026;485,9665
"180401";180401;"FRA";518,2815;507,6878;529,6179; ;537,5051;530,6904;520,2288;526,1235;534,2515
"180402";180402;"FRA";555,2149;576,743;608,8268; ;596,6868;564,1859;570,5233;579,2162;578,8998
"180403";180403;"FRA";452,2981;420,9099;433,3022; ;477,1826;460,8091;463,8262;471,9688;486,3666
"180404";180404;"FRA";371,5791;273,0359;337,2731; ;293,5426;285,0438;310,1316;282,3831;296,1894
"180405";180405;"FRA";351,8556;314,1946;357,6449; ;317,0943;312,8566;259,8561;330,8788;297,5593
"180406";180406;"FRA";569,1941;581,5438;568,4136; ;546,7533;576,8491;593,2025;599,9016;577,791
"180407";180407;"FRA";328,4275;360,3576;359,2169; ;395,9027;331,2475;324,0191;323,1221;371,6011
"180408";180408;"FRA";556,3803;618,8962;591,3102; ;606,6216;589,768;608,5472;640,9987;596,7677
"180409";180409;"FRA";512,1583;469,6086;449,5307; ;469,6553;476,3589;454,6573;478,2813;467,5114
"180410";180410;"FRA";570,0958;531,962;516,972; ;555,2514;545,5104;527,9758;534,907;531,3982
"180411";180411;"FRA";583,4069;624,1562;560,8099; ;591,6067;606,2962;606,023;607,1882;614,9341
"180412";180412;"FRA";497,0469;472,011;471,6431; ;527,8318;459,6888;481,0335;461,7354;455,977
"180413";180413;"FRA";314,6029;350,3452;312,4934; ;324,1181;340,0533;360,4409;319,3214;340,1432
"180414";180414;"FRA";413,1888;412,9851;356,5557; ;423,7095;404,5835;391,5817;399,8783;413,017
"180415";180415;"FRA";414,066;425,8855;509,0104; ;360,2704;442,5865;425,2352;400,3887;472,4945
"180416";180416;"FRA";457,3619;421,9953;430,2539; ;433,269;419,5795;421,8998;388,4356;437,0522
"180417";180417;"FRA";449,0943;389,0082;398,9842; ;396,5477;360,0961;321,3834;343,3434;373,2796
"180418";180418;"FRA";354,9686;371,9163;392,7475; ;355,5268;339,4556;333,9066;330,1477;344,5705
"180419";180419;"FRA";527,4263;540,8217;563,6484; ;575,5221;586,5638;580,5696;598,3351;567,3069
"180420";180420;"FRA";627,0354;604,8545;604,4335; ;600,1945;592,1745;589,8429;579,0055;600,6611
"180421";180421;"FRA";583,157;565,3316;609,5112; ;574,4307;580,0577;533,2819;570,1337;561,5693
"180422";180422;"FRA";570,1566;633,4422;595,4543; ;655,0504;613,0477;629,0473;625,6827;644,1953
"180423";180423;"FRA";491,9828;463,0666;336,2006; ;477,2405;425,2009;427,8869;428,1566;426,1168
"180424";180424;"FRA";408,4163;387,7178;397,1807; ;389,5796;403,623;406,3331;402,8887;403,1446
"180425";180425;"FRA";433,345;427,5528;370,514; ;437,5624;407,9315;410,335;398,2882;431,8842
"180426";180426;"FRA";423,6019;409,579;384,1955; ;368,3715;376,5333;368,4398;384,2383;392,6388
"180427";180427;"FRA";464,4587;457,2606;452,4136; ;455,4994;430,7146;455,6636;461,7759;445,7108
"180428";180428;"FRA";523,4517;506,4356;525,9409; ;546,47;534,4923;523,1908;536,3872;536,978
"180429";180429;"FRA";574,9092;557,2623;587,2655; ;576,0905;574,8493;582,1149;549,6772;576,2876
"180430";180430;"FRA";473,8974;374,3845;463,5507; ;408,5423;395,6124;415,7947;399,3268;420,5644
"180431";180431;"FRA";433,8318;455,2713;437,9283; ;436,1359;446,4714;440,8188;423,8158;448,6133
"180432";180432;"FRA";618,3258;703,8695;708,6719; ;711,9602;687,9136;677,1947;671,0795;677,2705
"180433";180433;"FRA";337,6135;321,1943;338,0382; ;299,1886;268,7009;287,9792;282,7106;312,973
"180434";180434;"FRA";527,2731;454,5132;523,8094; ;477,4996;462,4669;466,6637;472,2989;469,3358
"180435";180435;"FRA";477,9006;525,3904;492,1744; ;536,3547;516,0472;501,1498;524,8221;517,4998
"180436";180436;"FRA";470,1646;386,0149;505,8863; ;367,3377;374,9516;410,7274;375,1565;391,8009
"180437";180437;"FRA";552,7637;598,6089;602,8614; ;630,6591;573,7272;573,9372;583,0356;610,2586
"180438";180438;"FRA";394,8631;420,4893;355,5429; ;418,8798;415,8533;408,2696;391,4772;444,0789
"180439";180439;"FRA";429,6647;410,7672;412,5302; ;447,6567;441,2552;451,0154;418,4761;438,9846
"180440";180440;"FRA";707,0483;668,7543;664,9524; ;667,6586;677,3206;680,6358;647,7036;678,1389
"180441";180441;"FRA";339,0065;314,5819;327,5019; ;278,0878;303,8551;272,4793;281,3472;314,306
"180442";180442;"FRA";429,5748;439,7528;447,0969; ;438,3719;427,1722;433,3207;426,6694;437,5356
"180443";180443;"FRA";588,9323;584,7918;598,4439; ;573,9653;570,3612;560,8114;608,4216;570,6093
"180444";180444;"FRA";299,8425;278,2366;278,4588; ;245,1037;258,8093;290,3981;226,5566;258,9613
"180445";180445;"FRA";377,0308;374,1925;355,1825; ;357,2939;362,5054;367,6;348,2673;365,7421
"180446";180446;"FRA";430,4071;445,5827;446,2451; ;451,2174;454,3599;433,2087;428,5695;451,8559
"180447";180447;"FRA";482,4619;486,1172;493,4993; ;476,1739;468,5014;506,0109;468,5913;471,425
"180448";180448;"FRA";444,1742;476,9269;444,1139; ;478,771;467,2579;474,3461;457,1784;479,024
"180449";180449;"FRA";455,91;508,5993;446,3895; ;519,9751;515,797;497,3245;506,6843;512,1615
"180450";180450;"FRA";300,083;255,4168;290,2633; ;226,3745;234,0975;254,4185;224,531;251,2653
"180451";180451;"FRA";346,5475;339,4324;300,7598; ;327,7236;336,2708;316,385;339,7601;324,4371
"180452";180452;"FRA";493,0081;485,9576;510,2846; ;501,1335;479,7994;460,9461;468,5266;498,1886
"180453";180453;"FRA";518,8762;381,102;439,1493; ;412,4738;365,0684;386,9369;384,7203;402,4972
"180454";180454;"FRA";483,7815;461,3655;460,2728; ;469,8674;438,5635;449,3321;426,6889;469,3503
"180455";180455;"FRA";402,6634;417,2407;435,1682; ;415,7361;390,7679;368,7009;360,1631;399,2907
"180456";180456;"FRA";317,3879;311,5341;365,5912; ;294,8996;317,0509;315,8177;314,5194;304,7856
"180457";180457;"FRA";539,2217;522,4482;536,3265; ;559,1878;499,5979;518,6607;498,0217;502,8886
"180458";180458;"FRA";545,9077;516,4998;561,6637; ;532,8462;495,9313;530,5493;495,5969;494,149
"180459";180459;"FRA";476,8519;472,5861;408,8558; ;471,6843;463,584;460,3693;451,1753;458,9632
"180460";180460;"FRA";550,7669;584,7178;590,3676; ;611,9907;578,0645;601,2181;586,7582;583,2878
"180461";180461;"FRA";449,0461;425,6681;451,9279; ;402,9081;448,5725;407,4533;392,8703;432,1159
"180462";180462;"FRA";541,978;581,6821;582,5667; ;613,2866;578,1827;616,4358;597,3801;598,7142
"180463";180463;"FRA";459,5052;384,4675;404,1917; ;311,1455;363,3708;437,1394;348,9908;392,5324
"180464";180464;"FRA";379,136;388,3161;366,9519; ;355,154;390,4048;363,932;366,8362;388,8481
